Data:  2015/11/24
Czas:  2:37:4


liczba pomiarow=1167
czas probkowania=1.00
 cisn  , sila  , sila  , przem , przem , przem , przem , przem ,
4.580,0.579,0.748,-5.150,6.115,6.483,6.119,6.149,
4.647,0.575,0.828,-5.156,6.123,6.491,6.126,6.157,
4.755,0.570,1.156,-5.162,6.131,6.498,6.134,6.164,
4.865,0.571,0.872,-5.171,6.142,6.510,6.145,6.175,
4.597,0.584,0.874,-5.182,6.157,6.525,6.159,6.191,
4.478,0.550,0.813,-5.186,6.162,6.530,6.162,6.195,
4.256,0.588,0.972,-5.187,6.162,6.531,6.163,6.195,
4.618,0.572,0.814,-5.193,6.171,6.539,6.172,6.204,
4.807,0.555,0.852,-5.208,6.188,6.557,6.189,6.221,
4.536,0.567,1.355,-5.216,6.198,6.567,6.197,6.231,
4.568,0.560,1.061,-5.218,6.202,6.571,6.203,6.234,
4.530,0.549,0.987,-5.226,6.214,6.581,6.212,6.245,
4.598,0.575,1.192,-5.238,6.230,6.597,6.226,6.260,
4.524,0.558,0.679,-5.252,6.249,6.615,6.244,6.276,
3.808,0.586,0.916,-5.254,6.252,6.617,6.248,6.279,
3.705,0.531,1.055,-5.254,6.252,6.617,6.255,6.278,
4.253,0.559,1.218,-5.254,6.252,6.618,6.255,6.280,
4.841,0.517,0.626,-5.264,6.266,6.629,6.262,6.290,
4.609,0.548,0.680,-5.282,6.293,6.653,6.284,6.314,
4.559,0.583,1.051,-5.292,6.305,6.666,6.296,6.325,
4.138,0.569,1.061,-5.294,6.308,6.669,6.298,6.329,
4.526,0.549,0.944,-5.298,6.314,6.674,6.307,6.333,
4.616,0.514,1.162,-5.312,6.331,6.691,6.322,6.350,
4.378,0.543,0.993,-5.324,6.345,6.707,6.335,6.364,
4.263,0.558,1.155,-5.327,6.348,6.709,6.338,6.367,
4.272,0.549,1.078,-5.329,6.352,6.714,6.341,6.371,
4.295,0.553,0.895,-5.340,6.367,6.728,6.356,6.385,
4.061,0.532,0.846,-5.351,6.381,6.742,6.367,6.399,
4.125,0.575,0.879,-5.353,6.382,6.744,6.369,6.401,
4.158,0.550,1.060,-5.355,6.385,6.747,6.373,6.404,
4.401,0.545,0.886,-5.367,6.398,6.760,6.387,6.417,
4.600,0.554,0.827,-5.383,6.418,6.782,6.407,6.437,
4.156,0.535,0.866,-5.392,6.430,6.794,6.417,6.448,
3.624,0.508,0.853,-5.393,6.431,6.795,6.418,6.450,
3.960,0.545,1.068,-5.393,6.431,6.795,6.418,6.450,
4.306,0.549,1.118,-5.398,6.438,6.802,6.426,6.457,
4.542,0.502,0.840,-5.416,6.459,6.824,6.446,6.478,
4.023,0.513,0.770,-5.427,6.473,6.839,6.461,6.492,
3.972,0.503,0.891,-5.432,6.479,6.845,6.466,6.498,
3.725,0.528,0.874,-5.432,6.480,6.846,6.466,6.498,
4.351,0.539,1.060,-5.439,6.488,6.854,6.474,6.506,
4.150,0.549,0.880,-5.456,6.510,6.875,6.494,6.527,
4.004,0.526,0.670,-5.467,6.523,6.890,6.510,6.542,
3.494,0.508,0.915,-5.471,6.528,6.895,6.518,6.546,
3.394,0.519,0.777,-5.471,6.528,6.895,6.518,6.547,
3.710,0.520,0.759,-5.472,6.528,6.896,6.518,6.547,
4.010,0.514,0.999,-5.483,6.545,6.912,6.537,6.562,
4.075,0.528,0.962,-5.500,6.564,6.932,6.555,6.582,
3.900,0.554,0.908,-5.508,6.574,6.942,6.565,6.591,
3.993,0.511,0.827,-5.515,6.583,6.951,6.573,6.600,
3.787,0.489,0.690,-5.523,6.594,6.961,6.583,6.610,
3.747,0.505,1.157,-5.529,6.601,6.969,6.590,6.618,
3.648,0.503,0.795,-5.530,6.602,6.970,6.590,6.619,
3.750,0.505,0.804,-5.533,6.607,6.975,6.596,6.624,
4.075,0.508,0.737,-5.546,6.624,6.992,6.613,6.641,
3.876,0.501,0.732,-5.559,6.638,7.007,6.629,6.655,
3.728,0.515,0.701,-5.563,6.645,7.014,6.635,6.661,
3.808,0.516,0.661,-5.569,6.652,7.021,6.641,6.669,
3.901,0.508,0.853,-5.576,6.662,7.029,6.650,6.677,
4.029,0.487,0.792,-5.588,6.678,7.045,6.665,6.692,
3.871,0.510,0.675,-5.598,6.689,7.057,6.676,6.704,
3.697,0.488,0.690,-5.599,6.690,7.059,6.676,6.705,
3.639,0.478,0.863,-5.603,6.695,7.064,6.682,6.710,
4.109,0.489,0.816,-5.614,6.710,7.079,6.697,6.725,
3.842,0.495,0.758,-5.625,6.724,7.092,6.709,6.737,
3.687,0.487,0.734,-5.627,6.726,7.095,6.710,6.739,
3.812,0.493,0.962,-5.631,6.733,7.102,6.720,6.747,
3.966,0.484,0.378,-5.642,6.746,7.115,6.732,6.760,
3.972,0.448,0.662,-5.657,6.764,7.133,6.748,6.777,
3.504,0.487,0.851,-5.665,6.774,7.143,6.758,6.788,
3.290,0.492,1.144,-5.666,6.775,7.144,6.758,6.787,
3.670,0.530,0.872,-5.667,6.775,7.144,6.758,6.787,
3.802,0.479,0.892,-5.675,6.787,7.156,6.771,6.799,
3.943,0.496,0.964,-5.692,6.808,7.177,6.790,6.819,
3.894,0.460,0.468,-5.700,6.817,7.187,6.798,6.828,
3.525,0.473,0.820,-5.705,6.824,7.194,6.804,6.835,
3.838,0.444,1.101,-5.708,6.827,7.197,6.810,6.838,
3.708,0.481,0.938,-5.719,6.841,7.211,6.822,6.851,
3.713,0.474,0.841,-5.733,6.858,7.229,6.837,6.869,
3.370,0.476,0.930,-5.737,6.863,7.234,6.842,6.874,
3.550,0.457,0.882,-5.738,6.865,7.236,6.846,6.875,
3.679,0.458,0.815,-5.745,6.875,7.246,6.860,6.885,
3.758,0.476,0.226,-5.759,6.892,7.264,6.876,6.902,
3.394,0.448,0.783,-5.766,6.900,7.273,6.883,6.910,
3.577,0.475,0.773,-5.769,6.903,7.277,6.889,6.913,
3.580,0.484,0.959,-5.776,6.913,7.286,6.897,6.922,
3.719,0.449,1.028,-5.788,6.926,7.300,6.909,6.936,
3.728,0.477,0.868,-5.802,6.943,7.317,6.924,6.953,
3.239,0.496,0.748,-5.806,6.947,7.321,6.927,6.957,
3.221,0.438,0.892,-5.806,6.947,7.321,6.928,6.956,
3.459,0.468,0.561,-5.808,6.950,7.325,6.932,6.961,
3.464,0.458,0.799,-5.822,6.969,7.343,6.950,6.978,
3.491,0.453,0.874,-5.835,6.985,7.360,6.965,6.993,
3.512,0.464,0.777,-5.840,6.992,7.367,6.972,7.000,
3.602,0.468,0.864,-5.845,6.997,7.373,6.978,7.005,
3.396,0.469,0.628,-5.850,7.004,7.379,6.984,7.012,
3.601,0.443,0.700,-5.865,7.022,7.399,7.001,7.029,
3.242,0.495,0.496,-5.876,7.035,7.414,7.013,7.043,
3.210,0.456,1.183,-5.878,7.037,7.417,7.014,7.045,
3.462,0.450,0.796,-5.881,7.042,7.421,7.021,7.049,
3.651,0.414,0.767,-5.891,7.054,7.434,7.032,7.061,
3.403,0.431,0.707,-5.902,7.067,7.447,7.044,7.073,
3.186,0.456,0.690,-5.906,7.072,7.452,7.053,7.077,
3.352,0.439,0.719,-5.912,7.080,7.460,7.059,7.085,
3.409,0.447,0.990,-5.920,7.092,7.472,7.071,7.097,
3.524,0.421,0.757,-5.935,7.110,7.492,7.088,7.115,
3.095,0.419,0.769,-5.946,7.122,7.504,7.099,7.127,
2.982,0.430,0.812,-5.948,7.124,7.507,7.101,7.129,
2.955,0.440,0.677,-5.949,7.126,7.509,7.103,7.130,
3.450,0.474,0.867,-5.958,7.138,7.520,7.114,7.142,
3.248,0.451,0.975,-5.971,7.155,7.537,7.129,7.157,
3.145,0.416,0.789,-5.976,7.160,7.544,7.135,7.163,
3.233,0.414,0.828,-5.982,7.168,7.553,7.143,7.170,
3.343,0.397,0.834,-5.992,7.179,7.578,7.154,7.182,
3.186,0.418,0.655,-6.003,7.194,7.606,7.168,7.196,
3.242,0.422,0.916,-6.012,7.206,7.618,7.179,7.208,
2.828,0.420,0.839,-6.013,7.207,7.620,7.180,7.209,
2.865,0.420,0.814,-6.014,7.207,7.620,7.180,7.209,
3.405,0.427,0.593,-6.018,7.214,7.626,7.188,7.215,
3.369,0.415,0.635,-6.037,7.237,7.649,7.209,7.237,
3.319,0.443,0.851,-6.049,7.252,7.664,7.223,7.252,
2.914,0.442,0.621,-6.054,7.258,7.671,7.229,7.258,
3.032,0.430,0.716,-6.056,7.260,7.673,7.231,7.259,
3.095,0.431,0.607,-6.061,7.269,7.681,7.240,7.267,
3.180,0.407,0.563,-6.077,7.289,7.701,7.257,7.286,
3.064,0.400,0.681,-6.086,7.301,7.713,7.268,7.297,
3.104,0.440,0.666,-6.091,7.307,7.719,7.279,7.303,
2.768,0.413,0.782,-6.097,7.315,7.727,7.287,7.310,
3.168,0.388,0.518,-6.105,7.326,7.738,7.296,7.320,
2.599,0.429,0.962,-6.111,7.333,7.745,7.303,7.328,
2.883,0.401,0.802,-6.113,7.334,7.747,7.303,7.329,
3.246,0.417,0.768,-6.119,7.344,7.756,7.314,7.339,
3.257,0.390,0.618,-6.133,7.362,7.774,7.330,7.356,
2.932,0.404,0.699,-6.141,7.371,7.783,7.338,7.363,
2.901,0.408,0.716,-6.143,7.373,7.786,7.342,7.366,
2.955,0.407,0.939,-6.150,7.383,7.795,7.351,7.375,
3.086,0.392,0.700,-6.163,7.398,7.811,7.366,7.390,
3.018,0.412,0.359,-6.177,7.416,7.829,7.386,7.409,
2.403,0.403,0.675,-6.182,7.422,7.835,7.390,7.413,
2.516,0.398,0.506,-6.183,7.424,7.837,7.393,7.416,
2.653,0.400,1.026,-6.188,7.430,7.843,7.399,7.422,
2.830,0.374,0.854,-6.198,7.444,7.856,7.411,7.435,
2.610,0.407,0.685,-6.210,7.458,7.871,7.425,7.449,
2.524,0.375,0.892,-6.212,7.461,7.874,7.428,7.452,
2.510,0.376,0.559,-6.218,7.469,7.881,7.434,7.458,
2.750,0.398,0.704,-6.228,7.482,7.894,7.447,7.471,
2.769,0.401,0.604,-6.243,7.500,7.912,7.465,7.489,
2.558,0.370,0.507,-6.252,7.510,7.922,7.472,7.498,
2.017,0.355,0.690,-6.252,7.510,7.923,7.473,7.499,
2.412,0.372,0.629,-6.253,7.510,7.923,7.473,7.500,
2.756,0.387,0.803,-6.261,7.522,7.934,7.486,7.510,
3.000,0.356,0.681,-6.277,7.543,7.955,7.504,7.530,
2.833,0.396,0.625,-6.286,7.554,7.967,7.516,7.541,
2.552,0.362,0.793,-6.290,7.558,7.971,7.521,7.545,
2.584,0.393,0.784,-6.290,7.559,7.972,7.521,7.546,
2.881,0.390,0.728,-6.299,7.572,7.983,7.535,7.557,
2.871,0.397,0.557,-6.317,7.593,8.006,7.555,7.579,
2.628,0.394,0.780,-6.327,7.605,8.019,7.567,7.590,
2.545,0.355,0.535,-6.331,7.609,8.024,7.570,7.595,
2.545,0.335,0.457,-6.331,7.609,8.024,7.570,7.595,
2.798,0.344,0.704,-6.336,7.615,8.030,7.577,7.601,
2.682,0.393,0.788,-6.350,7.633,8.047,7.593,7.618,
2.836,0.407,0.570,-6.361,7.646,8.060,7.607,7.631,
2.364,0.373,0.799,-6.371,7.660,8.075,7.620,7.644,
2.436,0.389,0.591,-6.380,7.671,8.087,7.630,7.656,
2.107,0.380,0.530,-6.387,7.680,8.095,7.637,7.665,
1.949,0.346,0.656,-6.387,7.680,8.095,7.637,7.665,
1.721,0.353,0.442,-6.387,7.680,8.095,7.637,7.665,
2.219,0.351,0.650,-6.388,7.680,8.096,7.637,7.666,
2.543,0.325,0.639,-6.399,7.696,8.110,7.653,7.680,
2.650,0.376,0.590,-6.421,7.724,8.138,7.680,7.707,
2.347,0.369,0.598,-6.431,7.738,8.153,7.694,7.720,
2.450,0.376,0.695,-6.435,7.744,8.159,7.699,7.726,
2.282,0.344,0.683,-6.439,7.750,8.165,7.705,7.733,
2.493,0.369,0.609,-6.444,7.756,8.171,7.710,7.738,
2.317,0.341,0.920,-6.454,7.769,8.183,7.721,7.751,
2.425,0.367,0.867,-6.458,7.774,8.189,7.730,7.755,
2.551,0.334,0.872,-6.466,7.786,8.200,7.738,7.767,
2.469,0.354,0.458,-6.476,7.799,8.214,7.750,7.779,
2.136,0.339,0.623,-6.480,7.804,8.219,7.754,7.785,
2.068,0.337,0.577,-6.480,7.804,8.219,7.754,7.785,
2.412,0.354,0.740,-6.482,7.808,8.224,7.759,7.788,
2.771,0.329,0.590,-6.497,7.826,8.243,7.777,7.807,
2.720,0.355,0.504,-6.518,7.850,8.268,7.800,7.830,
2.318,0.368,0.667,-6.524,7.857,8.275,7.805,7.838,
2.202,0.354,0.611,-6.523,7.857,8.275,7.805,7.837,
2.151,0.318,0.557,-6.525,7.859,8.277,7.807,7.839,
2.542,0.356,0.561,-6.535,7.874,8.290,7.822,7.853,
2.489,0.326,0.570,-6.555,7.898,8.315,7.844,7.876,
2.078,0.340,0.445,-6.562,7.906,8.324,7.856,7.885,
1.694,0.307,0.810,-6.563,7.907,8.325,7.860,7.887,
1.808,0.323,0.699,-6.563,7.907,8.326,7.860,7.887,
2.330,0.326,0.836,-6.569,7.916,8.335,7.865,7.895,
2.462,0.366,0.944,-6.586,7.939,8.358,7.887,7.917,
2.249,0.331,0.548,-6.599,7.954,8.374,7.901,7.931,
1.964,0.333,0.831,-6.604,7.961,8.381,7.907,7.938,
2.154,0.349,0.491,-6.607,7.964,8.384,7.913,7.940,
2.323,0.335,0.636,-6.615,7.975,8.395,7.920,7.951,
2.035,0.329,0.596,-6.621,7.981,8.403,7.926,7.958,
1.988,0.289,0.528,-6.624,7.986,8.408,7.934,7.962,
2.255,0.340,0.606,-6.635,8.000,8.422,7.945,7.976,
2.438,0.336,0.794,-6.651,8.021,8.443,7.964,7.995,
2.001,0.326,0.643,-6.660,8.031,8.455,7.974,8.006,
1.660,0.339,0.693,-6.661,8.032,8.456,7.977,8.006,
1.553,0.297,0.597,-6.661,8.032,8.456,7.977,8.006,
2.176,0.325,0.592,-6.664,8.036,8.460,7.980,8.009,
2.352,0.326,0.499,-6.680,8.057,8.481,7.999,8.031,
2.178,0.318,0.931,-6.696,8.077,8.502,8.017,8.052,
2.060,0.329,0.667,-6.704,8.086,8.512,8.026,8.060,
1.820,0.308,0.498,-6.706,8.089,8.514,8.028,8.061,
1.985,0.308,0.616,-6.711,8.096,8.522,8.036,8.069,
2.050,0.303,0.398,-6.724,8.113,8.538,8.051,8.085,
1.760,0.313,0.642,-6.733,8.124,8.550,8.061,8.097,
1.829,0.269,0.740,-6.737,8.129,8.556,8.068,8.102,
1.896,0.313,0.598,-6.743,8.137,8.563,8.075,8.109,
1.929,0.312,0.388,-6.749,8.146,8.572,8.083,8.118,
1.743,0.309,0.376,-6.757,8.155,8.582,8.092,8.127,
1.882,0.280,0.657,-6.761,8.161,8.587,8.097,8.131,
1.849,0.273,0.657,-6.768,8.169,8.596,8.105,8.139,
2.003,0.303,0.639,-6.781,8.184,8.611,8.119,8.154,
1.994,0.281,0.427,-6.795,8.203,8.630,8.136,8.172,
1.703,0.327,0.468,-6.801,8.211,8.638,8.145,8.180,
1.707,0.311,0.358,-6.803,8.214,8.641,8.157,8.183,
1.653,0.309,0.629,-6.807,8.219,8.646,8.158,8.187,
1.974,0.293,0.746,-6.815,8.230,8.657,8.168,8.198,
1.700,0.270,0.678,-6.827,8.244,8.671,8.181,8.212,
1.926,0.274,0.571,-6.832,8.251,8.677,8.187,8.218,
1.722,0.282,0.812,-6.839,8.259,8.686,8.194,8.227,
1.728,0.298,0.526,-6.846,8.269,8.696,8.204,8.237,
1.749,0.291,0.528,-6.858,8.285,8.711,8.219,8.251,
1.621,0.279,0.616,-6.869,8.299,8.725,8.233,8.263,
1.378,0.290,0.612,-6.871,8.300,8.727,8.235,8.265,
1.694,0.278,0.513,-6.874,8.305,8.730,8.238,8.268,
1.813,0.263,0.460,-6.884,8.317,8.744,8.250,8.281,
1.858,0.254,0.351,-6.896,8.333,8.759,8.265,8.297,
1.484,0.252,0.120,-6.900,8.339,8.765,8.271,8.302,
1.544,0.294,0.560,-6.905,8.346,8.773,8.277,8.309,
1.715,0.299,0.577,-6.914,8.358,8.784,8.287,8.319,
1.828,0.272,0.402,-6.928,8.375,8.801,8.303,8.336,
1.547,0.274,0.479,-6.936,8.385,8.812,8.317,8.345,
1.141,0.251,0.214,-6.937,8.386,8.812,8.319,8.347,
1.331,0.292,0.489,-6.937,8.386,8.813,8.319,8.347,
1.633,0.287,0.563,-6.941,8.392,8.818,8.325,8.352,
1.682,0.270,0.529,-6.956,8.414,8.840,8.344,8.372,
1.479,0.265,0.651,-6.972,8.434,8.859,8.364,8.390,
1.224,0.261,0.431,-6.977,8.442,8.867,8.371,8.397,
1.437,0.241,0.578,-6.980,8.447,8.870,8.376,8.401,
1.620,0.278,0.422,-6.989,8.456,8.880,8.383,8.411,
1.588,0.279,0.697,-7.001,8.472,8.896,8.398,8.426,
1.427,0.267,0.615,-7.009,8.481,8.904,8.405,8.436,
1.430,0.213,0.451,-7.011,8.485,8.908,8.411,8.438,
1.650,0.265,0.514,-7.019,8.494,8.917,8.419,8.447,
1.605,0.272,0.272,-7.030,8.510,8.932,8.433,8.461,
1.138,0.260,0.516,-7.036,8.517,8.939,8.440,8.469,
1.282,0.240,0.593,-7.038,8.519,8.941,8.441,8.470,
1.390,0.251,0.444,-7.044,8.528,8.949,8.451,8.478,
1.663,0.253,0.473,-7.057,8.544,8.965,8.466,8.495,
1.559,0.256,0.482,-7.074,8.565,8.986,8.486,8.514,
1.280,0.298,0.544,-7.080,8.571,8.993,8.495,8.521,
1.123,0.245,0.550,-7.080,8.572,8.994,8.496,8.522,
1.264,0.245,0.167,-7.082,8.575,8.996,8.498,8.524,
1.297,0.236,0.507,-7.093,8.588,9.010,8.511,8.537,
1.116,0.259,0.360,-7.106,8.605,9.027,8.526,8.554,
1.408,0.252,0.348,-7.113,8.614,9.037,8.537,8.562,
1.372,0.264,0.455,-7.117,8.619,9.041,8.540,8.567,
1.375,0.242,0.804,-7.120,8.624,9.046,8.545,8.571,
1.363,0.225,0.508,-7.132,8.639,9.062,8.560,8.587,
1.574,0.218,0.302,-7.147,8.657,9.081,8.576,8.605,
1.268,0.239,0.554,-7.153,8.663,9.088,8.582,8.611,
1.131,0.227,0.482,-7.157,8.668,9.093,8.586,8.616,
1.111,0.211,0.156,-7.160,8.672,9.098,8.593,8.619,
1.250,0.222,0.257,-7.168,8.684,9.110,8.603,8.630,
1.255,0.212,0.634,-7.177,8.694,9.121,8.612,8.639,
1.312,0.210,0.391,-7.184,8.703,9.131,8.622,8.648,
1.315,0.214,0.598,-7.191,8.712,9.141,8.629,8.657,
1.131,0.214,0.410,-7.200,8.723,9.152,8.639,8.667,
1.037,0.241,0.455,-7.202,8.726,9.155,8.642,8.669,
1.356,0.212,0.445,-7.206,8.732,9.161,8.648,8.674,
1.261,0.224,0.456,-7.217,8.747,9.176,8.661,8.688,
1.233,0.261,0.176,-7.232,8.767,9.196,8.678,8.706,
1.046,0.238,0.370,-7.244,8.780,9.209,8.689,8.719,
0.865,0.209,0.331,-7.246,8.781,9.211,8.692,8.721,
0.992,0.249,0.609,-7.247,8.784,9.214,8.694,8.724,
1.242,0.207,0.506,-7.255,8.795,9.228,8.703,8.735,
1.184,0.166,0.346,-7.267,8.810,9.247,8.718,8.751,
1.150,0.234,0.511,-7.273,8.818,9.256,8.725,8.758,
1.107,0.224,0.491,-7.279,8.825,9.263,8.732,8.766,
0.939,0.223,0.147,-7.287,8.835,9.272,8.743,8.777,
1.267,0.207,0.497,-7.299,8.851,9.290,8.762,8.791,
1.122,0.236,0.640,-7.310,8.865,9.305,8.774,8.805,
0.945,0.218,0.419,-7.312,8.868,9.308,8.777,8.807,
0.944,0.233,0.600,-7.313,8.869,9.309,8.777,8.808,
1.232,0.235,0.469,-7.319,8.878,9.317,8.789,8.818,
1.205,0.213,0.331,-7.333,8.894,9.336,8.804,8.834,
1.119,0.228,0.483,-7.343,8.906,9.349,8.814,8.846,
1.042,0.193,0.328,-7.349,8.914,9.357,8.821,8.853,
1.169,0.232,0.364,-7.353,8.920,9.362,8.827,8.858,
1.220,0.231,0.477,-7.362,8.932,9.373,8.837,8.869,
1.098,0.199,0.596,-7.375,8.948,9.391,8.853,8.885,
0.806,0.217,0.515,-7.382,8.958,9.400,8.862,8.894,
0.950,0.246,0.528,-7.384,8.960,9.402,8.864,8.896,
0.966,0.232,0.469,-7.390,8.967,9.409,8.871,8.903,
1.310,0.221,0.422,-7.401,8.982,9.425,8.885,8.917,
0.927,0.203,0.455,-7.411,8.994,9.438,8.896,8.930,
0.990,0.210,0.782,-7.415,8.999,9.443,8.901,8.935,
0.935,0.224,0.315,-7.421,9.006,9.450,8.907,8.941,
1.010,0.227,0.770,-7.429,9.017,9.460,8.917,8.951,
0.886,0.218,0.640,-7.443,9.034,9.478,8.934,8.967,
1.055,0.221,0.386,-7.453,9.046,9.492,8.944,8.980,
0.803,0.209,0.627,-7.455,9.049,9.494,8.946,8.982,
1.120,0.207,0.308,-7.458,9.053,9.499,8.950,8.986,
1.089,0.226,0.393,-7.466,9.063,9.510,8.959,8.996,
1.069,0.225,0.635,-7.476,9.076,9.524,8.970,9.009,
0.767,0.190,0.513,-7.482,9.083,9.532,8.977,9.016,
0.862,0.221,0.477,-7.488,9.092,9.541,8.985,9.025,
0.987,0.210,0.516,-7.497,9.102,9.643,8.996,9.037,
1.193,0.196,0.520,-7.509,9.118,9.672,9.010,9.052,
0.992,0.240,0.515,-7.520,9.130,9.685,9.021,9.062,
0.867,0.206,0.398,-7.522,9.133,9.688,9.025,9.068,
0.954,0.192,0.511,-7.523,9.135,9.689,9.026,9.070,
1.033,0.179,0.543,-7.531,9.144,9.698,9.034,9.076,
1.090,0.190,0.458,-7.545,9.162,9.716,9.051,9.094,
0.959,0.203,0.499,-7.553,9.173,9.727,9.059,9.104,
0.604,0.193,0.495,-7.559,9.180,9.735,9.066,9.111,
0.932,0.184,0.558,-7.562,9.184,9.739,9.069,9.114,
1.143,0.193,0.493,-7.570,9.194,9.749,9.080,9.125,
1.051,0.156,0.450,-7.587,9.218,9.774,9.103,9.148,
0.619,0.206,0.587,-7.598,9.232,9.788,9.116,9.161,
0.227,0.211,0.512,-7.600,9.235,9.791,9.120,9.164,
0.320,0.172,0.438,-7.600,9.235,9.791,9.120,9.164,
0.437,0.219,0.269,-7.601,9.236,9.793,9.120,9.165,
0.840,0.178,0.659,-7.612,9.249,9.807,9.134,9.178,
0.735,0.185,0.369,-7.628,9.270,9.827,9.152,9.197,
0.834,0.207,0.735,-7.640,9.286,9.844,9.166,9.212,
0.811,0.173,0.429,-7.647,9.294,9.852,9.174,9.220,
0.909,0.202,0.287,-7.654,9.303,9.862,9.181,9.229,
0.616,0.189,0.330,-7.657,9.307,9.866,9.185,9.233,
0.257,0.181,0.261,-7.658,9.308,9.867,9.185,9.234,
0.748,0.175,0.483,-7.662,9.314,9.873,9.190,9.239,
0.699,0.184,0.590,-7.676,9.332,9.891,9.209,9.256,
0.719,0.212,0.327,-7.689,9.350,9.911,9.225,9.274,
0.873,0.210,0.389,-7.696,9.359,9.920,9.235,9.282,
0.643,0.182,0.422,-7.700,9.363,9.924,9.239,9.286,
0.732,0.200,0.234,-7.705,9.369,9.931,9.245,9.293,
0.790,0.176,0.499,-7.716,9.382,9.945,9.258,9.306,
0.763,0.190,0.396,-7.728,9.397,9.961,9.279,9.320,
0.720,0.173,0.411,-7.733,9.405,9.968,9.288,9.326,
0.690,0.198,0.446,-7.740,9.414,9.978,9.296,9.335,
0.710,0.181,0.584,-7.748,9.424,9.988,9.307,9.345,
0.259,0.139,0.316,-7.758,9.437,10.002,9.322,9.357,
0.307,0.193,0.280,-7.762,9.443,10.008,9.324,9.362,
-18.873,-0.124,0.210,-7.572,9.270,9.798,9.209,9.171,
-27.734,-0.327,-0.391,-7.446,9.152,9.660,9.128,9.046,
-27.801,-0.354,-0.138,-7.444,9.150,9.657,9.128,9.043,
-27.617,-0.349,-0.282,-7.442,9.149,9.655,9.127,9.041,
-27.374,-0.340,-0.650,-7.441,9.148,9.654,9.127,9.041,
-27.290,-0.324,-0.377,-7.440,9.148,9.653,9.128,9.040,
-27.486,-0.313,-0.176,-7.439,9.148,9.653,9.128,9.040,
-27.522,-0.334,-0.163,-7.439,9.145,9.652,9.128,9.039,
-27.299,-0.332,-0.043,-7.438,9.145,9.651,9.128,9.038,
9.202,1.305,1.495,-3.470,4.120,4.349,4.120,4.139,
