Data:  2015/11/24
Czas:  2:19:42


liczba pomiarow=1166
czas probkowania=1.00
 cisn  , sila  , sila  , przem , przem , przem , przem , przem ,
1.230,0.930,1.331,-5.180,6.312,6.331,5.999,6.126,
0.948,0.925,0.909,-5.188,6.321,6.340,6.007,6.135,
1.079,0.927,0.903,-5.193,6.328,6.347,6.017,6.141,
0.770,0.903,1.080,-5.196,6.333,6.352,6.022,6.146,
1.060,0.924,1.155,-5.206,6.346,6.365,6.034,6.158,
1.232,0.916,1.003,-5.220,6.365,6.383,6.051,6.175,
0.755,0.927,1.240,-5.226,6.371,6.390,6.057,6.181,
0.666,0.956,1.382,-5.228,6.375,6.394,6.060,6.185,
0.968,0.889,1.340,-5.237,6.387,6.405,6.071,6.196,
0.861,0.891,1.290,-5.249,6.401,6.419,6.084,6.209,
0.536,0.919,1.032,-5.252,6.406,6.424,6.088,6.213,
0.633,0.917,1.091,-5.253,6.407,6.425,6.088,6.214,
1.081,0.920,1.107,-5.260,6.418,6.436,6.100,6.226,
1.169,0.896,1.057,-5.277,6.440,6.457,6.120,6.247,
0.829,0.892,1.035,-5.292,6.456,6.473,6.134,6.261,
0.090,0.892,1.126,-5.293,6.457,6.474,6.135,6.261,
-0.114,0.900,0.929,-5.293,6.457,6.474,6.135,6.262,
0.566,0.910,1.056,-5.293,6.458,6.476,6.136,6.263,
0.933,0.900,1.144,-5.305,6.474,6.491,6.150,6.278,
0.954,0.908,1.076,-5.323,6.497,6.515,6.171,6.300,
0.603,0.913,1.208,-5.332,6.508,6.526,6.181,6.310,
0.523,0.927,0.819,-5.334,6.510,6.528,6.182,6.311,
0.566,0.892,0.870,-5.339,6.516,6.533,6.189,6.318,
0.740,0.887,0.921,-5.352,6.535,6.551,6.205,6.334,
0.417,0.917,0.921,-5.364,6.548,6.564,6.217,6.347,
0.360,0.912,1.050,-5.365,6.549,6.566,6.218,6.348,
0.396,0.873,0.926,-5.369,6.555,6.571,6.224,6.353,
0.660,0.896,1.030,-5.381,6.571,6.587,6.239,6.368,
0.447,0.862,1.319,-5.391,6.585,6.600,6.251,6.380,
0.345,0.882,1.104,-5.394,6.586,6.602,6.252,6.382,
0.396,0.827,0.843,-5.397,6.592,6.608,6.259,6.388,
0.841,0.859,1.115,-5.408,6.607,6.622,6.276,6.400,
0.746,0.828,1.116,-5.424,6.627,6.642,6.295,6.421,
0.155,0.889,1.215,-5.432,6.636,6.650,6.302,6.427,
-0.094,0.857,1.014,-5.431,6.636,6.651,6.302,6.428,
0.032,0.885,1.154,-5.432,6.637,6.652,6.302,6.429,
0.651,0.906,1.108,-5.439,6.646,6.661,6.312,6.439,
0.376,0.880,0.925,-5.455,6.669,6.683,6.334,6.460,
0.441,0.865,0.864,-5.466,6.682,6.697,6.345,6.473,
0.076,0.869,1.119,-5.471,6.688,6.702,6.350,6.477,
0.159,0.852,1.217,-5.471,6.689,6.703,6.350,6.478,
0.526,0.843,0.889,-5.478,6.699,6.713,6.361,6.488,
0.681,0.868,1.018,-5.496,6.721,6.735,6.381,6.509,
0.289,0.831,1.083,-5.503,6.730,6.743,6.389,6.517,
0.271,0.855,1.016,-5.506,6.734,6.747,6.392,6.521,
0.471,0.848,1.178,-5.513,6.743,6.756,6.401,6.530,
0.260,0.848,1.148,-5.523,6.756,6.769,6.413,6.542,
-0.004,0.847,1.182,-5.527,6.760,6.774,6.416,6.546,
0.219,0.823,1.239,-5.529,6.763,6.776,6.420,6.548,
0.320,0.829,1.071,-5.537,6.775,6.787,6.430,6.560,
0.399,0.852,1.059,-5.554,6.795,6.808,6.448,6.579,
0.144,0.858,0.686,-5.569,6.813,6.825,6.464,6.594,
-0.221,0.855,1.034,-5.571,6.816,6.828,6.467,6.598,
-0.073,0.823,1.023,-5.571,6.816,6.828,6.467,6.597,
0.179,0.791,0.782,-5.574,6.820,6.833,6.471,6.602,
0.275,0.827,1.097,-5.588,6.839,6.851,6.489,6.620,
0.011,0.840,1.113,-5.599,6.853,6.866,6.502,6.634,
0.073,0.825,0.794,-5.605,6.861,6.875,6.509,6.641,
0.091,0.820,0.996,-5.610,6.868,6.882,6.515,6.648,
0.109,0.838,0.888,-5.618,6.878,6.892,6.528,6.657,
0.324,0.818,1.263,-5.632,6.895,6.909,6.545,6.675,
-0.269,0.804,0.954,-5.641,6.906,6.920,6.554,6.683,
-0.064,0.814,0.692,-5.642,6.907,6.922,6.555,6.685,
0.022,0.814,0.929,-5.647,6.914,6.929,6.562,6.692,
0.010,0.797,0.872,-5.660,6.930,6.945,6.577,6.706,
-0.214,0.800,1.039,-5.668,6.941,6.956,6.587,6.716,
-0.389,0.798,0.871,-5.670,6.943,6.959,6.588,6.720,
0.212,0.789,0.921,-5.675,6.950,6.966,6.596,6.726,
-0.048,0.783,0.779,-5.687,6.965,6.981,6.609,6.741,
-0.046,0.769,0.941,-5.702,6.983,6.999,6.627,6.757,
-0.318,0.784,1.023,-5.708,6.990,7.006,6.633,6.764,
-0.751,0.778,1.167,-5.709,6.990,7.006,6.633,6.764,
-0.429,0.806,1.042,-5.709,6.991,7.007,6.633,6.764,
-0.090,0.776,0.849,-5.717,7.003,7.019,6.645,6.775,
0.078,0.817,0.876,-5.736,7.027,7.043,6.667,6.799,
-0.161,0.787,1.059,-5.745,7.040,7.057,6.678,6.811,
-0.377,0.773,1.204,-5.748,7.044,7.061,6.682,6.814,
-0.227,0.792,0.924,-5.750,7.047,7.064,6.686,6.817,
-0.368,0.780,0.919,-5.761,7.059,7.076,6.697,6.829,
-0.445,0.767,0.693,-5.765,7.064,7.081,6.705,6.833,
-0.377,0.787,0.871,-5.769,7.070,7.087,6.712,6.839,
-0.183,0.781,0.801,-5.784,7.087,7.103,6.728,6.854,
-0.310,0.747,1.015,-5.800,7.107,7.123,6.747,6.874,
-0.674,0.733,1.046,-5.808,7.116,7.132,6.755,6.882,
-0.900,0.744,1.074,-5.808,7.116,7.133,6.755,6.882,
-0.955,0.752,0.706,-5.808,7.116,7.133,6.755,6.882,
-0.626,0.775,0.761,-5.811,7.121,7.138,6.761,6.887,
-0.152,0.757,0.643,-5.830,7.145,7.163,6.783,6.911,
-0.277,0.748,1.126,-5.846,7.164,7.182,6.801,6.929,
-0.683,0.729,0.766,-5.851,7.171,7.188,6.807,6.934,
-0.761,0.734,0.871,-5.853,7.171,7.189,6.807,6.936,
-0.541,0.775,0.679,-5.858,7.180,7.197,6.816,6.944,
-0.411,0.743,0.935,-5.872,7.199,7.216,6.834,6.961,
-0.841,0.752,0.636,-5.880,7.209,7.226,6.842,6.971,
-0.541,0.749,1.065,-5.882,7.212,7.229,6.847,6.973,
-0.611,0.741,0.909,-5.889,7.221,7.238,6.855,6.982,
-0.633,0.760,0.929,-5.900,7.235,7.252,6.868,6.994,
-0.712,0.756,0.896,-5.904,7.241,7.258,6.873,7.001,
-0.694,0.692,0.937,-5.905,7.244,7.260,6.877,7.003,
-0.440,0.724,1.033,-5.914,7.254,7.270,6.886,7.012,
-0.309,0.731,1.243,-5.929,7.273,7.289,6.903,7.030,
-0.541,0.727,1.018,-5.943,7.291,7.307,6.919,7.046,
-0.949,0.716,0.987,-5.947,7.295,7.311,6.922,7.051,
-0.970,0.717,0.969,-5.947,7.295,7.311,6.922,7.052,
-0.722,0.729,0.913,-5.950,7.298,7.314,6.925,7.054,
-0.372,0.740,1.085,-5.962,7.315,7.331,6.941,7.070,
-0.606,0.726,0.688,-5.976,7.333,7.348,6.958,7.088,
-0.689,0.730,1.029,-5.984,7.342,7.357,6.966,7.096,
-0.932,0.737,0.916,-5.988,7.348,7.362,6.971,7.100,
-0.687,0.740,0.802,-5.993,7.356,7.370,6.978,7.108,
-0.659,0.739,1.289,-6.008,7.372,7.385,6.993,7.123,
-0.852,0.730,1.028,-6.016,7.384,7.397,7.004,7.133,
-0.882,0.736,0.747,-6.018,7.386,7.399,7.005,7.136,
-0.639,0.693,0.882,-6.021,7.391,7.405,7.012,7.142,
-0.567,0.686,0.945,-6.032,7.405,7.419,7.025,7.154,
-1.041,0.723,0.707,-6.044,7.418,7.431,7.036,7.166,
-0.995,0.716,0.861,-6.046,7.420,7.433,7.039,7.168,
-0.796,0.728,1.013,-6.050,7.426,7.439,7.047,7.174,
-0.816,0.701,0.785,-6.060,7.441,7.454,7.061,7.189,
-0.721,0.706,0.703,-6.076,7.460,7.473,7.078,7.206,
-1.086,0.697,0.860,-6.085,7.469,7.482,7.085,7.215,
-1.225,0.689,0.902,-6.085,7.470,7.483,7.086,7.216,
-1.041,0.720,0.931,-6.085,7.471,7.484,7.087,7.217,
-0.799,0.704,1.168,-6.092,7.481,7.494,7.098,7.226,
-0.737,0.719,0.623,-6.109,7.502,7.513,7.117,7.245,
-0.936,0.727,1.202,-6.119,7.513,7.523,7.126,7.255,
-0.776,0.719,0.665,-6.124,7.520,7.530,7.133,7.261,
-0.988,0.663,0.822,-6.128,7.525,7.535,7.137,7.267,
-0.721,0.690,0.845,-6.140,7.540,7.550,7.151,7.281,
-1.041,0.684,0.834,-6.154,7.555,7.567,7.166,7.297,
-1.134,0.718,0.765,-6.158,7.559,7.571,7.169,7.301,
-1.051,0.716,0.603,-6.158,7.561,7.573,7.170,7.302,
-0.736,0.672,0.938,-6.168,7.571,7.583,7.180,7.312,
-0.770,0.680,0.729,-6.184,7.590,7.601,7.197,7.329,
-1.122,0.718,0.613,-6.190,7.598,7.609,7.204,7.335,
-1.054,0.676,0.708,-6.193,7.602,7.614,7.208,7.340,
-0.995,0.689,1.044,-6.201,7.611,7.623,7.216,7.349,
-1.102,0.697,0.749,-6.213,7.625,7.637,7.230,7.362,
-0.956,0.694,0.878,-6.226,7.643,7.654,7.250,7.379,
-1.357,0.675,0.694,-6.230,7.648,7.660,7.254,7.384,
-1.314,0.686,0.849,-6.230,7.649,7.661,7.254,7.384,
-0.967,0.673,0.806,-6.234,7.654,7.666,7.259,7.391,
-1.080,0.668,1.033,-6.248,7.671,7.683,7.276,7.405,
-1.182,0.690,0.776,-6.261,7.685,7.696,7.289,7.419,
-0.930,0.660,0.603,-6.264,7.691,7.702,7.294,7.424,
-1.071,0.688,0.641,-6.270,7.698,7.709,7.301,7.431,
-0.740,0.662,0.820,-6.279,7.710,7.721,7.312,7.442,
-0.795,0.696,1.072,-6.292,7.728,7.738,7.328,7.459,
-1.258,0.694,0.616,-6.300,7.737,7.746,7.336,7.467,
-1.345,0.699,0.799,-6.300,7.738,7.747,7.337,7.467,
-1.163,0.688,0.776,-6.302,7.741,7.749,7.339,7.470,
-0.911,0.679,1.023,-6.311,7.755,7.764,7.353,7.483,
-1.157,0.637,1.014,-6.327,7.773,7.781,7.369,7.501,
-1.022,0.679,0.930,-6.333,7.782,7.790,7.378,7.510,
-1.380,0.653,0.888,-6.338,7.787,7.795,7.382,7.514,
-1.347,0.661,0.804,-6.340,7.790,7.798,7.386,7.517,
-0.961,0.673,0.712,-6.353,7.807,7.814,7.400,7.533,
-1.053,0.672,0.977,-6.370,7.825,7.833,7.417,7.551,
-1.300,0.640,0.874,-6.375,7.833,7.840,7.423,7.557,
-1.282,0.671,0.668,-6.378,7.838,7.845,7.428,7.561,
-1.348,0.641,0.805,-6.379,7.840,7.848,7.430,7.564,
-1.145,0.669,0.932,-6.387,7.852,7.859,7.441,7.575,
-1.194,0.666,0.693,-6.397,7.863,7.871,7.452,7.586,
-1.161,0.652,0.867,-6.406,7.875,7.882,7.462,7.598,
-1.231,0.666,0.936,-6.417,7.887,7.894,7.474,7.608,
-1.191,0.673,0.816,-6.425,7.898,7.905,7.488,7.618,
-1.305,0.645,0.973,-6.435,7.910,7.917,7.502,7.630,
-1.631,0.659,0.943,-6.438,7.913,7.920,7.505,7.631,
-1.462,0.655,0.880,-6.438,7.914,7.920,7.505,7.633,
-1.347,0.662,0.898,-6.444,7.922,7.929,7.514,7.641,
-1.188,0.659,0.841,-6.460,7.942,7.949,7.531,7.661,
-1.347,0.667,0.784,-6.469,7.953,7.960,7.542,7.671,
-1.353,0.656,0.724,-6.476,7.961,7.967,7.550,7.678,
-1.273,0.646,0.734,-6.479,7.965,7.972,7.554,7.682,
-1.092,0.663,0.664,-6.488,7.974,7.982,7.563,7.691,
-1.139,0.633,1.051,-6.503,7.992,8.000,7.579,7.708,
-1.320,0.647,0.876,-6.511,8.003,8.011,7.588,7.718,
-1.379,0.607,0.911,-6.515,8.009,8.016,7.593,7.723,
-1.391,0.638,0.819,-6.520,8.017,8.025,7.602,7.730,
-1.312,0.624,0.957,-6.528,8.028,8.035,7.612,7.742,
-1.781,0.641,0.789,-6.532,8.033,8.040,7.616,7.746,
-1.750,0.619,0.754,-6.532,8.033,8.040,7.616,7.747,
-1.495,0.606,0.797,-6.538,8.041,8.048,7.625,7.754,
-1.265,0.647,0.893,-6.556,8.064,8.070,7.645,7.775,
-1.558,0.654,0.517,-6.572,8.085,8.091,7.664,7.795,
-1.816,0.605,0.748,-6.575,8.088,8.094,7.666,7.798,
-1.970,0.624,0.631,-6.575,8.088,8.094,7.666,7.798,
-1.718,0.626,0.760,-6.576,8.090,8.095,7.667,7.799,
-1.421,0.659,0.738,-6.587,8.104,8.110,7.682,7.814,
-1.452,0.631,0.801,-6.605,8.126,8.133,7.703,7.835,
-1.646,0.616,0.740,-6.612,8.136,8.143,7.712,7.843,
-1.652,0.612,0.702,-6.614,8.139,8.146,7.713,7.846,
-1.480,0.618,0.767,-6.617,8.143,8.150,7.718,7.850,
-1.385,0.621,0.749,-6.630,8.159,8.166,7.732,7.866,
-1.609,0.614,0.870,-6.644,8.176,8.182,7.748,7.883,
-1.513,0.622,0.736,-6.649,8.182,8.187,7.753,7.886,
-1.655,0.607,0.922,-6.653,8.188,8.194,7.763,7.892,
-1.564,0.607,0.839,-6.661,8.197,8.203,7.774,7.902,
-1.843,0.618,0.930,-6.672,8.211,8.216,7.786,7.914,
-1.818,0.627,0.918,-6.675,8.213,8.218,7.788,7.917,
-1.854,0.614,0.694,-6.677,8.217,8.221,7.791,7.920,
-1.439,0.625,0.876,-6.690,8.232,8.236,7.806,7.935,
-1.634,0.587,0.870,-6.708,8.254,8.257,7.825,7.956,
-1.754,0.645,0.713,-6.718,8.266,8.270,7.836,7.967,
-2.272,0.609,0.606,-6.719,8.267,8.271,7.837,7.969,
-2.017,0.594,0.978,-6.719,8.268,8.271,7.837,7.968,
-1.777,0.600,1.082,-6.725,8.276,8.279,7.845,7.976,
-1.650,0.603,0.616,-6.742,8.297,8.299,7.864,7.995,
-1.795,0.615,0.877,-6.753,8.310,8.311,7.876,8.008,
-1.917,0.582,0.766,-6.758,8.316,8.317,7.881,8.014,
-1.946,0.580,0.706,-6.760,8.318,8.318,7.882,8.015,
-1.698,0.596,0.815,-6.765,8.326,8.326,7.891,8.023,
-1.591,0.545,0.701,-6.782,8.347,8.348,7.911,8.044,
-1.821,0.578,0.903,-6.793,8.362,8.363,7.923,8.056,
-2.127,0.563,0.774,-6.799,8.368,8.369,7.930,8.063,
-2.175,0.596,0.906,-6.800,8.369,8.370,7.930,8.063,
-1.925,0.604,0.506,-6.802,8.373,8.373,7.933,8.067,
-1.881,0.587,0.833,-6.812,8.388,8.389,7.948,8.081,
-1.881,0.587,0.641,-6.825,8.402,8.402,7.960,8.095,
-2.233,0.565,0.895,-6.830,8.409,8.409,7.967,8.102,
-2.011,0.581,0.781,-6.837,8.419,8.420,7.977,8.112,
-2.192,0.548,0.727,-6.841,8.424,8.425,7.981,8.116,
-2.225,0.561,0.644,-6.841,8.426,8.426,7.982,8.117,
-1.947,0.581,0.728,-6.850,8.437,8.437,7.994,8.127,
-1.908,0.584,0.914,-6.865,8.457,8.456,8.014,8.146,
-1.873,0.568,0.566,-6.879,8.476,8.475,8.034,8.165,
-2.364,0.558,0.655,-6.882,8.479,8.478,8.037,8.169,
-2.352,0.566,0.887,-6.882,8.480,8.478,8.037,8.168,
-2.074,0.543,0.712,-6.885,8.485,8.483,8.042,8.173,
-1.896,0.566,0.768,-6.901,8.503,8.502,8.059,8.190,
-2.091,0.572,0.843,-6.916,8.518,8.517,8.073,8.205,
-2.008,0.574,0.815,-6.920,8.526,8.524,8.081,8.212,
-2.177,0.565,1.049,-6.924,8.531,8.529,8.086,8.215,
-2.098,0.549,0.775,-6.930,8.539,8.538,8.093,8.225,
-1.984,0.547,0.636,-6.946,8.559,8.557,8.111,8.244,
-2.353,0.582,0.651,-6.955,8.570,8.569,8.122,8.254,
-2.323,0.509,0.750,-6.955,8.572,8.571,8.123,8.254,
-1.925,0.560,0.577,-6.958,8.577,8.575,8.127,8.260,
-2.204,0.561,0.735,-6.971,8.594,8.592,8.142,8.276,
-2.323,0.561,0.710,-6.983,8.608,8.606,8.155,8.290,
-2.412,0.539,0.788,-6.986,8.612,8.610,8.159,8.293,
-2.279,0.535,0.905,-6.990,8.617,8.616,8.164,8.299,
-2.196,0.548,0.795,-6.999,8.629,8.627,8.174,8.309,
-2.234,0.542,0.861,-7.013,8.648,8.648,8.192,8.328,
-2.456,0.536,0.777,-7.020,8.656,8.657,8.199,8.336,
-2.817,0.529,0.709,-7.020,8.657,8.657,8.200,8.336,
-2.553,0.546,0.487,-7.021,8.657,8.658,8.200,8.337,
-2.380,0.553,0.545,-7.027,8.667,8.667,8.209,8.346,
-2.067,0.528,0.514,-7.047,8.692,8.692,8.233,8.371,
-2.417,0.535,0.778,-7.057,8.706,8.706,8.245,8.383,
-2.702,0.518,0.536,-7.059,8.709,8.710,8.248,8.387,
-2.694,0.525,0.532,-7.061,8.711,8.712,8.249,8.388,
-2.107,0.550,0.514,-7.067,8.721,8.721,8.260,8.398,
-2.293,0.544,0.788,-7.083,8.743,8.742,8.283,8.419,
-2.417,0.508,0.640,-7.093,8.755,8.753,8.294,8.429,
-2.498,0.546,0.575,-7.098,8.761,8.759,8.300,8.434,
-2.524,0.519,0.912,-7.100,8.765,8.762,8.304,8.439,
-2.417,0.509,0.496,-7.106,8.774,8.771,8.313,8.448,
-2.635,0.497,0.656,-7.115,8.784,8.781,8.322,8.457,
-2.527,0.523,0.680,-7.120,8.791,8.788,8.329,8.464,
-2.466,0.532,0.576,-7.131,8.804,8.802,8.340,8.477,
-2.414,0.498,0.751,-7.142,8.820,8.818,8.355,8.491,
-2.747,0.494,0.493,-7.154,8.833,8.831,8.367,8.504,
-3.100,0.507,0.668,-7.155,8.835,8.833,8.368,8.506,
-2.845,0.483,0.795,-7.155,8.835,8.833,8.369,8.505,
-2.693,0.511,0.597,-7.157,8.838,8.836,8.371,8.509,
-2.476,0.493,0.503,-7.172,8.856,8.855,8.388,8.527,
-2.583,0.499,0.557,-7.190,8.876,8.875,8.407,8.546,
-3.050,0.492,0.708,-7.196,8.886,8.886,8.416,8.555,
-2.966,0.494,0.843,-7.197,8.888,8.887,8.417,8.557,
-2.874,0.499,0.512,-7.200,8.891,8.890,8.420,8.559,
-2.438,0.534,0.625,-7.214,8.908,8.907,8.438,8.577,
-2.676,0.506,0.720,-7.233,8.927,8.926,8.456,8.594,
-2.725,0.506,0.739,-7.240,8.936,8.934,8.465,8.602,
-3.055,0.473,0.551,-7.243,8.939,8.937,8.467,8.605,
-2.930,0.528,0.746,-7.244,8.940,8.938,8.468,8.605,
-2.660,0.499,0.738,-7.252,8.952,8.951,8.480,8.617,
-2.747,0.491,0.549,-7.263,8.966,8.966,8.492,8.631,
-2.764,0.509,0.599,-7.273,8.978,8.976,8.502,8.642,
-2.732,0.473,0.724,-7.281,8.988,8.988,8.513,8.653,
-2.685,0.507,0.532,-7.290,9.000,9.000,8.524,8.663,
-2.939,0.498,0.636,-7.301,9.011,9.011,8.533,8.674,
-3.167,0.513,0.429,-7.302,9.013,9.012,8.534,8.675,
-2.945,0.491,0.483,-7.304,9.016,9.015,8.537,8.678,
-2.489,0.507,0.624,-7.315,9.030,9.030,8.551,8.692,
-2.601,0.465,0.747,-7.329,9.047,9.048,8.567,8.708,
-2.740,0.475,0.585,-7.334,9.052,9.054,8.573,8.713,
-2.853,0.472,0.832,-7.339,9.060,9.061,8.580,8.720,
-2.685,0.481,0.555,-7.346,9.070,9.072,8.590,8.730,
-2.640,0.474,0.751,-7.358,9.087,9.088,8.604,8.745,
-2.918,0.488,0.579,-7.367,9.097,9.099,8.611,8.755,
-3.254,0.486,0.746,-7.367,9.099,9.099,8.612,8.755,
-3.069,0.483,0.502,-7.368,9.099,9.100,8.612,8.756,
-2.800,0.457,0.600,-7.373,9.106,9.108,8.620,8.764,
-2.699,0.460,0.470,-7.389,9.128,9.129,8.646,8.784,
-2.725,0.507,0.583,-7.399,9.143,9.144,8.661,8.798,
-3.064,0.473,0.777,-7.405,9.149,9.151,8.668,8.805,
-3.075,0.468,0.619,-7.407,9.152,9.153,8.668,8.807,
-2.898,0.488,0.496,-7.416,9.163,9.164,8.681,8.817,
-2.592,0.516,0.672,-7.428,9.181,9.183,8.698,8.836,
-2.992,0.486,0.666,-7.436,9.189,9.191,8.703,8.843,
-2.906,0.461,0.722,-7.438,9.192,9.194,8.709,8.845,
-2.863,0.465,0.453,-7.445,9.201,9.204,8.717,8.854,
-2.817,0.467,0.691,-7.458,9.217,9.218,8.731,8.869,
-2.978,0.455,0.375,-7.464,9.224,9.226,8.741,8.875,
-3.037,0.466,0.743,-7.465,9.226,9.228,8.741,8.878,
-2.916,0.463,0.756,-7.471,9.235,9.237,8.750,8.887,
-2.798,0.502,0.741,-7.484,9.252,9.254,8.766,8.903,
-2.992,0.457,0.615,-7.496,9.272,9.273,8.782,8.920,
-3.271,0.469,0.619,-7.499,9.277,9.278,8.786,8.925,
-3.259,0.486,0.667,-7.500,9.277,9.279,8.786,8.925,
-2.963,0.439,0.646,-7.502,9.280,9.281,8.789,8.928,
-2.779,0.464,0.729,-7.514,9.295,9.296,8.804,8.943,
-3.013,0.453,0.633,-7.531,9.314,9.315,8.823,8.962,
-3.067,0.446,0.649,-7.538,9.324,9.325,8.835,8.971,
-3.327,0.450,0.470,-7.540,9.327,9.327,8.841,8.973,
-3.063,0.442,0.555,-7.542,9.329,9.330,8.842,8.975,
-2.961,0.439,0.722,-7.554,9.346,9.346,8.857,8.991,
-3.171,0.433,0.570,-7.571,9.368,9.369,8.877,9.012,
-3.046,0.432,0.727,-7.577,9.375,9.377,8.884,9.021,
-3.393,0.440,0.754,-7.581,9.379,9.380,8.888,9.024,
-3.210,0.450,0.532,-7.582,9.381,9.382,8.888,9.025,
-3.189,0.456,0.743,-7.590,9.392,9.394,8.902,9.037,
-3.114,0.421,0.774,-7.600,9.405,9.408,8.913,9.049,
-3.218,0.425,0.490,-7.607,9.415,9.417,8.922,9.059,
-3.133,0.426,0.779,-7.614,9.422,9.424,8.929,9.065,
-2.983,0.420,0.495,-7.626,9.437,9.439,8.942,9.080,
-3.094,0.415,0.596,-7.639,9.453,9.454,8.957,9.094,
-3.346,0.460,0.556,-7.643,9.458,9.460,8.962,9.099,
-3.349,0.425,0.416,-7.646,9.462,9.464,8.968,9.102,
-3.072,0.454,0.670,-7.655,9.473,9.475,8.978,9.113,
-3.159,0.423,0.435,-7.666,9.487,9.490,8.990,9.127,
-3.324,0.446,0.392,-7.670,9.492,9.494,8.994,9.132,
-3.224,0.441,0.610,-7.673,9.497,9.499,9.000,9.136,
-3.061,0.420,0.714,-7.683,9.510,9.513,9.013,9.149,
-2.986,0.437,0.644,-7.696,9.527,9.530,9.028,9.165,
-3.247,0.414,0.702,-7.703,9.539,9.542,9.039,9.176,
-3.705,0.447,0.709,-7.704,9.540,9.543,9.039,9.178,
-3.616,0.402,0.529,-7.704,9.540,9.543,9.039,9.177,
-3.109,0.438,0.536,-7.708,9.547,9.550,9.046,9.184,
-3.022,0.442,0.663,-7.727,9.568,9.570,9.066,9.204,
-3.063,0.423,0.496,-7.740,9.587,9.587,9.083,9.220,
-3.274,0.398,0.411,-7.746,9.594,9.595,9.089,9.227,
-3.500,0.446,0.615,-7.748,9.596,9.597,9.090,9.229,
-3.358,0.421,0.556,-7.753,9.602,9.604,9.099,9.236,
-3.152,0.413,0.719,-7.767,9.619,9.621,9.115,9.252,
-3.331,0.431,0.405,-7.777,9.632,9.634,9.127,9.263,
-3.073,0.404,0.575,-7.782,9.638,9.640,9.132,9.269,
-3.265,0.420,0.685,-7.790,9.648,9.650,9.141,9.278,
-3.206,0.437,0.581,-7.797,9.660,9.661,9.152,9.289,
-3.764,0.430,0.322,-7.802,9.666,9.667,9.157,9.294,
-3.616,0.437,0.457,-7.803,9.668,9.667,9.157,9.295,
-26.634,0.084,0.096,-7.611,9.407,9.406,8.968,9.043,
-31.286,0.031,-0.095,-7.541,9.316,9.318,8.902,8.958,
-31.203,0.014,0.138,-7.538,9.313,9.315,8.902,8.955,
-30.738,0.007,0.120,-7.537,9.311,9.313,8.895,8.954,
-32.103,0.017,-0.066,-7.534,9.308,9.310,8.884,8.950,
-33.804,0.028,-0.057,-7.535,9.307,9.309,8.884,8.950,
6.685,1.751,1.835,-3.477,4.215,4.231,4.021,4.093,
