Data:  2015/11/24
Czas:  1:58:37


liczba pomiarow=1882
czas probkowania=1.00
 cisn  , sila  , sila  , przem , przem , przem , przem , przem ,
4.008,1.462,1.488,-1.246,1.377,1.395,1.362,1.348,
4.122,1.476,1.462,-1.247,1.378,1.396,1.362,1.348,
4.194,1.486,1.514,-1.248,1.379,1.398,1.362,1.350,
4.262,1.501,1.526,-1.249,1.380,1.399,1.363,1.351,
4.303,1.509,1.545,-1.249,1.381,1.399,1.365,1.352,
4.417,1.513,1.516,-1.250,1.382,1.400,1.365,1.353,
4.360,1.522,1.500,-1.251,1.382,1.401,1.365,1.350,
4.460,1.522,1.504,-1.251,1.383,1.401,1.365,1.353,
4.935,1.562,1.553,-1.253,1.386,1.405,1.370,1.355,
4.494,1.571,1.563,-1.256,1.389,1.408,1.373,1.357,
3.719,1.571,1.590,-1.255,1.389,1.408,1.373,1.359,
3.669,1.561,1.569,-1.255,1.389,1.408,1.373,1.360,
3.468,1.563,1.564,-1.255,1.389,1.408,1.373,1.359,
3.622,1.562,1.531,-1.255,1.389,1.408,1.373,1.359,
3.996,1.559,1.542,-1.256,1.389,1.408,1.373,1.358,
4.206,1.565,1.593,-1.255,1.389,1.408,1.373,1.360,
4.191,1.564,1.535,-1.256,1.389,1.408,1.373,1.359,
4.217,1.560,1.547,-1.256,1.389,1.408,1.373,1.359,
4.206,1.565,1.554,-1.255,1.389,1.408,1.373,1.359,
4.395,1.564,1.569,-1.256,1.389,1.408,1.373,1.357,
5.182,1.597,1.561,-1.257,1.390,1.410,1.373,1.359,
5.901,1.672,1.672,-1.263,1.397,1.416,1.380,1.367,
6.095,1.719,1.730,-1.267,1.400,1.420,1.383,1.370,
6.068,1.735,1.710,-1.270,1.403,1.423,1.385,1.370,
6.015,1.749,1.740,-1.271,1.404,1.424,1.386,1.373,
5.733,1.743,1.732,-1.271,1.405,1.424,1.387,1.373,
5.638,1.742,1.710,-1.271,1.404,1.424,1.387,1.375,
5.567,1.742,1.722,-1.271,1.404,1.424,1.387,1.373,
5.520,1.739,1.775,-1.271,1.405,1.424,1.387,1.375,
5.302,1.737,1.726,-1.271,1.404,1.424,1.387,1.374,
5.279,1.735,1.702,-1.271,1.405,1.424,1.387,1.376,
5.492,1.736,1.769,-1.271,1.405,1.424,1.387,1.375,
5.810,1.735,1.722,-1.271,1.405,1.424,1.387,1.374,
5.816,1.740,1.760,-1.272,1.405,1.424,1.387,1.374,
5.938,1.741,1.786,-1.272,1.405,1.424,1.387,1.375,
5.845,1.739,1.770,-1.272,1.405,1.424,1.387,1.375,
5.994,1.739,1.770,-1.272,1.405,1.424,1.387,1.377,
6.267,1.765,1.708,-1.273,1.406,1.426,1.387,1.376,
7.084,1.839,1.863,-1.279,1.413,1.433,1.396,1.381,
7.384,1.887,1.890,-1.284,1.418,1.438,1.400,1.387,
7.484,1.911,1.924,-1.287,1.420,1.440,1.402,1.390,
7.532,1.929,1.915,-1.289,1.422,1.442,1.403,1.392,
7.040,1.922,1.900,-1.289,1.423,1.442,1.404,1.391,
7.334,1.917,1.913,-1.289,1.423,1.442,1.404,1.392,
7.328,1.926,1.875,-1.290,1.423,1.442,1.404,1.393,
7.478,1.925,1.949,-1.290,1.423,1.442,1.404,1.393,
7.417,1.932,1.923,-1.290,1.423,1.443,1.404,1.392,
7.453,1.935,1.911,-1.290,1.423,1.443,1.404,1.391,
7.570,1.942,1.974,-1.291,1.424,1.444,1.404,1.394,
8.321,1.997,1.957,-1.296,1.429,1.450,1.412,1.398,
7.831,2.026,2.010,-1.299,1.432,1.453,1.416,1.402,
6.815,2.003,2.023,-1.299,1.432,1.453,1.416,1.403,
6.495,1.996,1.994,-1.299,1.432,1.453,1.416,1.403,
6.571,1.996,2.025,-1.299,1.432,1.453,1.416,1.402,
6.643,1.993,2.023,-1.299,1.432,1.453,1.416,1.400,
7.052,1.991,2.002,-1.299,1.432,1.453,1.416,1.402,
6.992,1.995,1.928,-1.299,1.432,1.453,1.416,1.401,
7.164,1.994,1.993,-1.299,1.432,1.453,1.416,1.401,
7.090,1.991,1.957,-1.299,1.432,1.453,1.416,1.401,
7.180,1.993,1.981,-1.299,1.432,1.453,1.416,1.401,
7.494,1.996,1.995,-1.299,1.432,1.453,1.416,1.402,
8.585,2.037,2.079,-1.301,1.434,1.455,1.416,1.403,
9.195,2.113,2.109,-1.307,1.441,1.462,1.424,1.412,
9.614,2.159,2.171,-1.311,1.446,1.466,1.428,1.416,
9.569,2.190,2.199,-1.313,1.449,1.469,1.431,1.418,
9.101,2.182,2.179,-1.314,1.450,1.470,1.432,1.419,
9.032,2.182,2.157,-1.314,1.450,1.470,1.432,1.419,
8.979,2.178,2.229,-1.314,1.450,1.470,1.432,1.422,
8.766,2.165,2.159,-1.314,1.451,1.470,1.432,1.419,
8.679,2.166,2.158,-1.315,1.451,1.470,1.432,1.419,
8.571,2.163,2.162,-1.315,1.451,1.470,1.432,1.419,
8.519,2.163,2.189,-1.314,1.450,1.470,1.432,1.419,
9.169,2.166,2.101,-1.315,1.451,1.470,1.432,1.419,
10.013,2.203,2.228,-1.317,1.453,1.473,1.434,1.420,
11.183,2.314,2.341,-1.326,1.464,1.484,1.445,1.432,
11.779,2.412,2.366,-1.339,1.476,1.496,1.456,1.443,
11.591,2.452,2.434,-1.344,1.481,1.501,1.461,1.450,
11.481,2.442,2.439,-1.344,1.481,1.501,1.461,1.448,
12.149,2.471,2.453,-1.346,1.485,1.504,1.464,1.453,
12.747,2.538,2.525,-1.354,1.496,1.515,1.475,1.464,
12.778,2.579,2.549,-1.360,1.504,1.524,1.484,1.471,
12.632,2.570,2.589,-1.362,1.505,1.525,1.484,1.474,
13.231,2.599,2.586,-1.367,1.511,1.530,1.489,1.477,
13.589,2.652,2.617,-1.377,1.523,1.543,1.501,1.490,
14.010,2.697,2.677,-1.392,1.537,1.557,1.514,1.504,
13.150,2.692,2.664,-1.397,1.541,1.561,1.518,1.507,
12.873,2.684,2.659,-1.397,1.541,1.561,1.518,1.508,
13.248,2.686,2.701,-1.397,1.542,1.562,1.518,1.508,
14.292,2.719,2.687,-1.405,1.553,1.572,1.529,1.517,
14.429,2.776,2.738,-1.418,1.571,1.591,1.546,1.536,
14.361,2.776,2.786,-1.422,1.576,1.596,1.551,1.542,
14.420,2.787,2.762,-1.429,1.583,1.603,1.558,1.550,
14.707,2.800,2.841,-1.438,1.593,1.613,1.567,1.559,
14.918,2.820,2.820,-1.449,1.607,1.627,1.581,1.573,
14.527,2.828,2.836,-1.457,1.615,1.636,1.589,1.581,
13.810,2.807,2.839,-1.458,1.616,1.637,1.589,1.582,
14.133,2.805,2.737,-1.458,1.616,1.637,1.593,1.580,
14.886,2.826,2.819,-1.464,1.625,1.646,1.602,1.589,
15.206,2.858,2.910,-1.479,1.644,1.665,1.621,1.606,
15.006,2.864,2.853,-1.487,1.653,1.674,1.630,1.617,
14.690,2.858,2.867,-1.492,1.660,1.680,1.636,1.625,
14.776,2.853,2.875,-1.494,1.662,1.682,1.636,1.622,
15.261,2.866,2.884,-1.505,1.673,1.694,1.648,1.635,
15.395,2.896,2.811,-1.520,1.691,1.712,1.666,1.650,
15.086,2.890,2.865,-1.525,1.698,1.719,1.672,1.660,
15.084,2.876,2.913,-1.529,1.703,1.725,1.678,1.666,
15.196,2.886,2.906,-1.536,1.711,1.734,1.685,1.674,
15.265,2.891,2.922,-1.545,1.723,1.744,1.697,1.684,
14.752,2.882,2.905,-1.548,1.726,1.748,1.700,1.687,
14.859,2.870,2.876,-1.549,1.727,1.749,1.700,1.688,
15.277,2.887,2.865,-1.557,1.736,1.759,1.711,1.694,
15.707,2.912,2.876,-1.573,1.757,1.779,1.730,1.718,
15.330,2.905,2.924,-1.588,1.773,1.796,1.747,1.734,
14.482,2.888,2.859,-1.589,1.775,1.798,1.748,1.733,
14.455,2.875,2.858,-1.590,1.775,1.799,1.748,1.734,
15.066,2.867,2.809,-1.593,1.780,1.804,1.752,1.738,
15.511,2.890,2.892,-1.608,1.798,1.822,1.770,1.757,
15.354,2.900,2.866,-1.621,1.813,1.838,1.783,1.770,
15.178,2.892,2.873,-1.628,1.821,1.846,1.792,1.777,
15.282,2.885,2.921,-1.633,1.827,1.852,1.797,1.784,
15.176,2.892,2.901,-1.640,1.836,1.862,1.807,1.790,
14.678,2.878,2.880,-1.644,1.842,1.867,1.812,1.797,
14.618,2.868,2.800,-1.644,1.842,1.868,1.812,1.795,
15.218,2.878,2.833,-1.651,1.851,1.877,1.820,1.805,
15.528,2.905,2.879,-1.668,1.872,1.898,1.841,1.825,
15.197,2.898,2.903,-1.684,1.891,1.918,1.861,1.844,
14.076,2.877,2.870,-1.686,1.893,1.920,1.863,1.845,
13.945,2.870,2.835,-1.686,1.893,1.920,1.863,1.842,
14.493,2.857,2.860,-1.687,1.895,1.922,1.864,1.846,
15.389,2.864,2.801,-1.700,1.910,1.937,1.879,1.860,
15.199,2.879,2.866,-1.720,1.935,1.962,1.901,1.884,
14.960,2.865,2.865,-1.728,1.944,1.971,1.909,1.894,
14.391,2.853,2.839,-1.730,1.945,1.973,1.911,1.893,
14.806,2.843,2.858,-1.732,1.948,1.976,1.913,1.897,
15.170,2.859,2.833,-1.743,1.965,1.993,1.930,1.914,
15.125,2.867,2.848,-1.757,1.981,2.008,1.945,1.926,
14.603,2.861,2.818,-1.759,1.983,2.011,1.946,1.929,
14.859,2.840,2.790,-1.763,1.988,2.016,1.951,1.934,
15.049,2.852,2.825,-1.776,2.005,2.033,1.967,1.949,
14.757,2.844,2.833,-1.788,2.017,2.045,1.979,1.961,
14.287,2.826,2.809,-1.790,2.018,2.047,1.981,1.964,
14.624,2.821,2.805,-1.792,2.021,2.049,1.982,1.967,
14.912,2.832,2.871,-1.804,2.037,2.065,1.999,1.980,
15.066,2.838,2.757,-1.822,2.059,2.087,2.020,1.997,
14.278,2.829,2.848,-1.828,2.066,2.095,2.026,2.006,
13.418,2.806,2.798,-1.828,2.066,2.095,2.026,2.007,
13.596,2.797,2.769,-1.828,2.066,2.095,2.026,2.006,
14.533,2.797,2.807,-1.832,2.072,2.101,2.031,2.011,
14.983,2.822,2.781,-1.850,2.095,2.124,2.053,2.034,
14.776,2.818,2.836,-1.866,2.113,2.142,2.070,2.050,
14.204,2.812,2.731,-1.873,2.119,2.148,2.083,2.058,
14.176,2.802,2.773,-1.873,2.120,2.149,2.085,2.060,
14.639,2.796,2.807,-1.880,2.129,2.158,2.091,2.068,
14.754,2.813,2.742,-1.895,2.149,2.178,2.110,2.089,
14.461,2.804,2.790,-1.902,2.157,2.187,2.117,2.095,
14.375,2.792,2.780,-1.905,2.162,2.192,2.123,2.099,
14.580,2.787,2.763,-1.914,2.172,2.202,2.132,2.111,
14.462,2.795,2.704,-1.925,2.184,2.215,2.145,2.120,
13.955,2.782,2.735,-1.930,2.188,2.218,2.148,2.124,
13.975,2.778,2.743,-1.930,2.189,2.219,2.148,2.121,
14.482,2.780,2.722,-1.937,2.197,2.228,2.157,2.133,
14.654,2.796,2.810,-1.953,2.218,2.249,2.177,2.155,
14.455,2.797,2.715,-1.968,2.237,2.268,2.199,2.172,
13.509,2.783,2.751,-1.970,2.239,2.270,2.201,2.172,
13.530,2.768,2.745,-1.970,2.239,2.270,2.201,2.173,
13.883,2.764,2.717,-1.972,2.241,2.272,2.202,2.177,
14.612,2.767,2.662,-1.985,2.258,2.289,2.218,2.190,
14.337,2.782,2.783,-2.002,2.279,2.310,2.236,2.212,
14.259,2.765,2.726,-2.009,2.289,2.319,2.245,2.220,
13.999,2.766,2.717,-2.012,2.292,2.323,2.247,2.223,
14.197,2.755,2.727,-2.016,2.298,2.329,2.254,2.228,
14.352,2.762,2.719,-2.031,2.316,2.347,2.271,2.245,
14.147,2.763,2.693,-2.042,2.329,2.360,2.283,2.258,
13.877,2.752,2.656,-2.043,2.330,2.361,2.283,2.259,
14.099,2.742,2.678,-2.047,2.337,2.367,2.290,2.265,
14.231,2.750,2.735,-2.061,2.354,2.386,2.308,2.277,
13.807,2.743,2.703,-2.068,2.363,2.394,2.315,2.288,
13.540,2.735,2.699,-2.068,2.363,2.395,2.315,2.289,
13.869,2.728,2.709,-2.071,2.366,2.398,2.318,2.293,
14.215,2.734,2.723,-2.088,2.385,2.417,2.336,2.308,
14.198,2.748,2.671,-2.107,2.409,2.441,2.358,2.333,
13.127,2.732,2.683,-2.112,2.413,2.446,2.363,2.334,
12.490,2.712,2.658,-2.111,2.414,2.446,2.363,2.337,
12.724,2.707,2.667,-2.112,2.414,2.446,2.363,2.336,
13.765,2.698,2.677,-2.116,2.420,2.452,2.367,2.340,
14.216,2.717,2.637,-2.136,2.443,2.476,2.392,2.367,
13.992,2.719,2.682,-2.152,2.462,2.494,2.411,2.381,
13.563,2.705,2.683,-2.156,2.467,2.500,2.421,2.390,
13.549,2.702,2.683,-2.157,2.469,2.501,2.421,2.389,
13.916,2.689,2.651,-2.167,2.483,2.515,2.436,2.403,
13.836,2.700,2.668,-2.181,2.501,2.534,2.452,2.423,
13.341,2.688,2.635,-2.186,2.506,2.538,2.455,2.421,
13.374,2.691,2.608,-2.186,2.506,2.539,2.455,2.426,
13.681,2.663,2.595,-2.197,2.519,2.552,2.469,2.440,
13.584,2.673,2.591,-2.212,2.539,2.572,2.488,2.458,
13.071,2.651,2.604,-2.216,2.544,2.577,2.492,2.463,
13.134,2.646,2.605,-2.217,2.544,2.578,2.492,2.464,
13.454,2.638,2.665,-2.227,2.557,2.591,2.506,2.477,
13.528,2.646,2.571,-2.243,2.576,2.610,2.522,2.490,
13.236,2.639,2.530,-2.255,2.591,2.625,2.535,2.510,
12.219,2.629,2.579,-2.256,2.593,2.626,2.536,2.510,
12.056,2.616,2.544,-2.256,2.593,2.626,2.536,2.508,
12.698,2.612,2.566,-2.257,2.595,2.628,2.537,2.507,
13.462,2.616,2.551,-2.271,2.612,2.646,2.555,2.530,
13.306,2.624,2.552,-2.290,2.634,2.668,2.576,2.549,
12.996,2.626,2.560,-2.297,2.644,2.679,2.585,2.560,
12.548,2.601,2.523,-2.298,2.645,2.679,2.586,2.563,
12.949,2.594,2.489,-2.300,2.648,2.683,2.588,2.563,
13.207,2.601,2.561,-2.315,2.668,2.702,2.608,2.580,
13.009,2.609,2.521,-2.329,2.685,2.720,2.624,2.594,
12.824,2.587,2.571,-2.331,2.688,2.723,2.626,2.598,
12.975,2.577,2.593,-2.336,2.694,2.729,2.634,2.605,
12.934,2.574,2.534,-2.346,2.706,2.741,2.645,2.619,
12.638,2.582,2.548,-2.354,2.716,2.750,2.653,2.627,
12.463,2.576,2.491,-2.355,2.717,2.751,2.653,2.626,
12.733,2.564,2.486,-2.358,2.721,2.755,2.657,2.628,
12.956,2.583,2.488,-2.374,2.740,2.774,2.676,2.648,
13.044,2.571,2.524,-2.390,2.761,2.796,2.697,2.668,
12.197,2.566,2.510,-2.395,2.767,2.801,2.703,2.674,
11.767,2.546,2.535,-2.395,2.767,2.802,2.703,2.675,
11.988,2.542,2.499,-2.395,2.767,2.802,2.703,2.671,
12.637,2.542,2.488,-2.403,2.777,2.812,2.712,2.684,
12.911,2.551,2.460,-2.422,2.801,2.837,2.735,2.705,
12.606,2.552,2.450,-2.434,2.816,2.851,2.751,2.722,
12.194,2.526,2.423,-2.437,2.820,2.855,2.758,2.722,
12.237,2.518,2.443,-2.438,2.821,2.857,2.758,2.728,
12.560,2.525,2.419,-2.448,2.834,2.870,2.772,2.740,
12.452,2.512,2.434,-2.464,2.853,2.888,2.789,2.755,
12.235,2.505,2.436,-2.472,2.858,2.893,2.793,2.765,
12.214,2.502,2.414,-2.475,2.863,2.903,2.799,2.768,
12.375,2.511,2.420,-2.488,2.879,2.923,2.814,2.781,
11.970,2.478,2.386,-2.497,2.890,2.935,2.825,2.792,
11.325,2.476,2.387,-2.498,2.891,2.936,2.825,2.793,
11.390,2.472,2.419,-2.498,2.890,2.936,2.825,2.792,
12.139,2.472,2.355,-2.504,2.900,2.945,2.834,2.801,
12.243,2.479,2.410,-2.522,2.924,2.969,2.856,2.826,
11.985,2.480,2.372,-2.538,2.944,2.990,2.879,2.844,
11.116,2.412,2.379,-2.540,2.946,2.992,2.881,2.844,
11.223,2.455,2.310,-2.540,2.947,2.992,2.881,2.847,
11.808,2.421,2.358,-2.545,2.953,2.998,2.887,2.852,
11.924,2.448,2.359,-2.561,2.973,3.019,2.906,2.870,
11.564,2.427,2.345,-2.571,2.985,3.031,2.911,2.880,
11.612,2.421,2.354,-2.576,2.990,3.036,2.935,2.885,
11.739,2.381,2.327,-2.586,3.001,3.047,2.945,2.899,
11.710,2.404,2.330,-2.598,3.017,3.063,2.960,2.915,
11.203,2.403,2.323,-2.609,3.031,3.078,2.973,2.923,
10.203,2.375,2.315,-2.610,3.032,3.079,2.974,2.926,
10.085,2.371,2.301,-2.610,3.032,3.079,2.974,2.923,
10.722,2.360,2.281,-2.610,3.033,3.080,2.974,2.926,
11.562,2.385,2.282,-2.620,3.045,3.092,2.986,2.940,
11.580,2.392,2.320,-2.644,3.075,3.121,3.016,2.965,
11.247,2.370,2.311,-2.654,3.086,3.133,3.029,2.979,
10.658,2.339,2.267,-2.655,3.087,3.134,3.029,2.977,
11.082,2.364,2.325,-2.657,3.088,3.135,3.030,2.980,
11.319,2.359,2.281,-2.671,3.106,3.153,3.047,2.994,
11.303,2.344,2.287,-2.686,3.127,3.175,3.066,3.014,
10.956,2.340,2.324,-2.690,3.131,3.179,3.069,3.016,
11.072,2.351,2.288,-2.694,3.136,3.185,3.076,3.023,
11.078,2.330,2.257,-2.705,3.148,3.196,3.086,3.034,
10.799,2.323,2.259,-2.714,3.158,3.207,3.097,3.038,
10.258,2.316,2.245,-2.714,3.159,3.207,3.099,3.047,
10.583,2.331,2.255,-2.715,3.160,3.208,3.099,3.049,
11.023,2.309,2.267,-2.725,3.173,3.223,3.110,3.059,
11.004,2.310,2.207,-2.744,3.195,3.245,3.130,3.080,
10.861,2.306,2.244,-2.751,3.204,3.254,3.139,3.088,
10.450,2.290,2.255,-2.756,3.209,3.259,3.144,3.094,
10.633,2.292,2.213,-2.755,3.209,3.260,3.144,3.095,
10.931,2.279,2.247,-2.767,3.224,3.275,3.159,3.108,
11.008,2.287,2.216,-2.787,3.246,3.297,3.181,3.128,
10.592,2.284,2.206,-2.793,3.255,3.305,3.190,3.138,
10.482,2.273,2.241,-2.798,3.261,3.312,3.197,3.140,
10.364,2.276,2.243,-2.801,3.263,3.314,3.197,3.143,
10.687,2.263,2.177,-2.810,3.273,3.325,3.210,3.152,
10.455,2.251,2.211,-2.818,3.285,3.337,3.220,3.168,
10.535,2.256,2.217,-2.824,3.295,3.347,3.230,3.173,
10.497,2.259,2.188,-2.836,3.308,3.360,3.242,3.185,
10.550,2.249,2.187,-2.847,3.321,3.373,3.255,3.198,
10.206,2.229,2.172,-2.857,3.332,3.385,3.267,3.209,
9.665,2.228,2.161,-2.859,3.334,3.386,3.268,3.213,
9.590,2.225,2.165,-2.859,3.334,3.386,3.268,3.212,
10.403,2.229,2.167,-2.863,3.340,3.393,3.273,3.218,
10.491,2.228,2.172,-2.878,3.362,3.415,3.294,3.242,
10.317,2.238,2.191,-2.888,3.374,3.428,3.305,3.253,
10.145,2.212,2.186,-2.895,3.382,3.436,3.313,3.257,
10.168,2.217,2.132,-2.903,3.389,3.443,3.319,3.262,
10.159,2.217,2.143,-2.912,3.400,3.454,3.330,3.273,
10.233,2.210,2.147,-2.925,3.416,3.470,3.345,3.290,
9.610,2.194,2.158,-2.930,3.422,3.476,3.351,3.293,
9.593,2.201,2.173,-2.930,3.422,3.477,3.351,3.297,
9.942,2.190,2.143,-2.935,3.429,3.484,3.357,3.303,
10.112,2.183,2.115,-2.953,3.450,3.505,3.377,3.325,
9.732,2.188,2.143,-2.963,3.461,3.516,3.386,3.331,
9.673,2.180,2.128,-2.964,3.462,3.517,3.386,3.335,
9.917,2.165,2.091,-2.970,3.471,3.527,3.397,3.341,
9.919,2.165,2.103,-2.982,3.489,3.544,3.413,3.359,
9.668,2.151,2.091,-2.999,3.506,3.562,3.430,3.379,
8.549,2.153,2.077,-3.001,3.508,3.564,3.431,3.376,
8.291,2.129,2.071,-3.001,3.508,3.564,3.431,3.378,
8.618,2.131,2.072,-3.001,3.508,3.565,3.431,3.378,
9.665,2.143,2.100,-3.006,3.515,3.571,3.436,3.384,
9.750,2.139,2.060,-3.028,3.545,3.601,3.464,3.415,
9.548,2.133,2.057,-3.041,3.562,3.617,3.481,3.429,
9.116,2.132,2.098,-3.043,3.564,3.620,3.483,3.430,
9.297,2.120,2.092,-3.045,3.566,3.622,3.483,3.434,
9.628,2.117,2.099,-3.059,3.582,3.638,3.499,3.451,
9.496,2.128,2.078,-3.074,3.601,3.657,3.517,3.466,
9.072,2.113,2.073,-3.076,3.604,3.660,3.520,3.467,
9.337,2.119,2.081,-3.078,3.606,3.662,3.521,3.471,
9.436,2.118,2.043,-3.088,3.620,3.676,3.537,3.486,
9.287,2.105,2.020,-3.102,3.634,3.692,3.553,3.501,
8.712,2.099,2.079,-3.104,3.636,3.693,3.553,3.501,
9.039,2.101,2.094,-3.104,3.637,3.694,3.553,3.501,
9.324,2.095,2.046,-3.116,3.651,3.708,3.569,3.515,
9.352,2.083,2.049,-3.137,3.676,3.734,3.593,3.540,
8.756,2.057,2.012,-3.151,3.694,3.751,3.608,3.558,
7.926,2.044,2.021,-3.152,3.695,3.752,3.611,3.560,
8.099,2.038,1.986,-3.152,3.695,3.752,3.610,3.560,
8.659,2.036,1.976,-3.155,3.700,3.757,3.614,3.566,
8.836,2.031,1.958,-3.172,3.720,3.778,3.632,3.586,
8.567,2.027,1.989,-3.180,3.732,3.789,3.643,3.598,
8.573,2.020,1.988,-3.187,3.740,3.797,3.651,3.609,
8.481,2.017,2.003,-3.191,3.745,3.803,3.655,3.615,
8.689,2.006,2.001,-3.200,3.756,3.814,3.667,3.625,
8.549,2.011,1.978,-3.216,3.775,3.834,3.685,3.643,
8.179,2.010,1.966,-3.221,3.781,3.840,3.689,3.654,
8.154,2.008,2.000,-3.222,3.782,3.841,3.690,3.653,
8.502,2.008,1.950,-3.228,3.789,3.848,3.697,3.658,
8.507,2.003,1.919,-3.243,3.808,3.868,3.716,3.676,
8.193,1.993,1.970,-3.250,3.818,3.877,3.732,3.684,
8.146,1.998,1.949,-3.252,3.820,3.879,3.734,3.684,
8.401,1.985,1.940,-3.261,3.831,3.891,3.744,3.693,
8.407,1.986,1.939,-3.276,3.847,3.907,3.761,3.712,
8.190,1.983,1.925,-3.290,3.865,3.925,3.776,3.730,
7.497,1.979,1.935,-3.292,3.867,3.928,3.777,3.732,
7.280,1.970,1.909,-3.292,3.867,3.928,3.777,3.731,
7.740,1.955,1.843,-3.292,3.868,3.928,3.778,3.731,
8.223,1.963,1.946,-3.301,3.878,3.939,3.788,3.743,
8.307,1.948,1.837,-3.323,3.907,3.968,3.815,3.768,
7.997,1.956,1.938,-3.336,3.922,3.983,3.829,3.783,
7.731,1.949,1.888,-3.338,3.923,3.984,3.829,3.782,
7.766,1.950,1.902,-3.338,3.925,3.986,3.829,3.786,
8.061,1.944,1.889,-3.350,3.940,4.001,3.846,3.800,
7.909,1.934,1.915,-3.366,3.959,4.021,3.862,3.816,
7.716,1.943,1.907,-3.369,3.963,4.024,3.869,3.822,
7.764,1.931,1.859,-3.373,3.969,4.031,3.871,3.826,
7.829,1.923,1.895,-3.385,3.984,4.045,3.886,3.843,
7.461,1.916,1.880,-3.393,3.994,4.056,3.898,3.851,
7.130,1.912,1.886,-3.394,3.995,4.056,3.898,3.853,
7.315,1.910,1.882,-3.394,3.996,4.057,3.898,3.854,
7.841,1.907,1.842,-3.406,4.011,4.073,3.911,3.867,
7.844,1.910,1.867,-3.429,4.039,4.102,3.938,3.892,
7.167,1.898,1.856,-3.437,4.049,4.111,3.945,3.904,
6.462,1.896,1.833,-3.437,4.049,4.111,3.944,3.901,
6.599,1.889,1.829,-3.437,4.049,4.111,3.945,3.900,
7.414,1.898,1.853,-3.439,4.052,4.114,3.947,3.906,
7.654,1.878,1.797,-3.459,4.076,4.139,3.973,3.928,
7.500,1.888,1.833,-3.476,4.094,4.157,3.989,3.946,
6.942,1.875,1.833,-3.481,4.100,4.164,3.995,3.950,
7.057,1.868,1.821,-3.481,4.100,4.164,3.995,3.952,
7.391,1.876,1.824,-3.487,4.108,4.172,4.003,3.958,
7.508,1.876,1.792,-3.503,4.131,4.195,4.032,3.979,
7.076,1.871,1.812,-3.514,4.142,4.207,4.042,3.990,
7.165,1.864,1.805,-3.516,4.145,4.209,4.044,3.994,
7.130,1.857,1.815,-3.525,4.156,4.220,4.058,4.005,
7.257,1.857,1.816,-3.536,4.169,4.234,4.071,4.015,
6.536,1.848,1.804,-3.539,4.173,4.237,4.073,4.020,
6.550,1.839,1.824,-3.539,4.173,4.237,4.073,4.022,
6.998,1.839,1.779,-3.542,4.177,4.241,4.077,4.026,
7.361,1.846,1.819,-3.560,4.200,4.264,4.099,4.046,
7.167,1.831,1.789,-3.582,4.226,4.290,4.123,4.073,
6.599,1.833,1.787,-3.587,4.231,4.296,4.125,4.077,
6.358,1.825,1.765,-3.587,4.232,4.296,4.125,4.079,
6.764,1.822,1.793,-3.587,4.233,4.297,4.126,4.077,
7.063,1.811,1.777,-3.599,4.248,4.313,4.148,4.091,
6.844,1.797,1.745,-3.614,4.267,4.331,4.161,4.112,
6.809,1.802,1.729,-3.621,4.275,4.339,4.173,4.117,
6.361,1.789,1.741,-3.625,4.280,4.344,4.175,4.120,
6.636,1.788,1.747,-3.628,4.283,4.347,4.178,4.126,
6.883,1.786,1.738,-3.641,4.302,4.366,4.198,4.146,
6.590,1.780,1.728,-3.655,4.320,4.384,4.215,4.158,
6.498,1.781,1.732,-3.658,4.323,4.387,4.215,4.162,
6.599,1.777,1.769,-3.663,4.330,4.394,4.225,4.168,
6.516,1.761,1.739,-3.672,4.341,4.405,4.235,4.180,
6.313,1.768,1.711,-3.681,4.352,4.416,4.242,4.189,
6.201,1.756,1.734,-3.682,4.352,4.417,4.243,4.194,
6.329,1.755,1.727,-3.683,4.354,4.418,4.243,4.192,
6.602,1.747,1.697,-3.694,4.370,4.434,4.262,4.206,
6.652,1.754,1.710,-3.713,4.394,4.459,4.288,4.232,
6.156,1.752,1.729,-3.722,4.404,4.469,4.299,4.241,
5.797,1.745,1.740,-3.722,4.404,4.469,4.299,4.239,
5.828,1.738,1.694,-3.722,4.404,4.469,4.299,4.240,
6.447,1.733,1.700,-3.727,4.410,4.474,4.304,4.246,
6.595,1.737,1.678,-3.746,4.435,4.499,4.329,4.269,
6.393,1.735,1.708,-3.758,4.450,4.515,4.345,4.285,
6.118,1.723,1.666,-3.763,4.456,4.521,4.354,4.291,
6.086,1.732,1.687,-3.763,4.457,4.521,4.354,4.294,
6.353,1.714,1.665,-3.771,4.466,4.531,4.360,4.299,
6.301,1.721,1.664,-3.790,4.487,4.552,4.379,4.319,
6.189,1.721,1.706,-3.797,4.498,4.563,4.393,4.332,
6.116,1.713,1.696,-3.801,4.504,4.568,4.395,4.335,
6.162,1.702,1.694,-3.809,4.513,4.578,4.405,4.344,
6.039,1.696,1.651,-3.819,4.524,4.589,4.416,4.356,
5.718,1.691,1.663,-3.823,4.528,4.593,4.419,4.358,
5.711,1.691,1.657,-3.823,4.528,4.593,4.419,4.358,
6.169,1.700,1.689,-3.828,4.536,4.601,4.422,4.366,
6.291,1.691,1.683,-3.848,4.562,4.627,4.445,4.388,
5.875,1.678,1.647,-3.863,4.581,4.646,4.463,4.411,
5.143,1.684,1.666,-3.864,4.582,4.647,4.463,4.409,
5.068,1.673,1.645,-3.864,4.582,4.647,4.464,4.406,
